u,v,key,osmid,oneway,lanes,ref,highway,length,name,maxspeed,bridge,junction,access,tunnel,width,service,maxspeed_new,speedcolor
3057410772,60733638,0,"[290263777, 290263770, 290263763]",True,"['4', '3']",M0,trunk,1687.579,,109.99999999999999,,,,,,,109.99999999999999,#5cc863
3061613546,1345687408,0,28559433,True,1,1,primary,79.595,,90.0,,,,,,,90.0,#21918c
3061613546,313737728,0,576920637,True,1,1,primary,25.71,,90.0,,roundabout,,,,,90.0,#21918c
3066913770,281561514,0,55246885,False,1,,motorway_link,16.282,,,,,,,,,60.0,#472d7b
3066913770,1675970139,0,302433078,True,1,,motorway_link,175.03599999999997,,,,,,,,,60.0,#472d7b
3104011464,1312405605,0,305736298,True,2,,trunk_link,48.594,,40.0,,,,,,,40.0,#440154
3104011464,1837692576,0,446126732,True,1,,trunk_link,39.384,,40.0,,,,,,,40.0,#440154
3104011841,1312405567,0,316532378,True,1,,trunk_link,425.94100000000003,,,,,,,,,60.0,#472d7b
3104011845,1837692576,0,305737663,False,,5,primary,38.193,Ócsai út,50.0,,,,,,,50.0,#440154
3104011845,3104011841,0,305736299,True,1,,trunk_link,41.248999999999995,,,,,,,,,60.0,#472d7b
3104011845,130528238,0,"[662506249, 662506250, 662506251, 126986638, 446126735, 79703824, 79703825, 662523925, 212846105, 24200347, 683252894, 24200356, 197050674, 197050676, 197050678, 197050679, 425710696, 625087729, 24188147, 478908788, 478908789, 478908790, 19727990, 173278590]",False,"['2', '4', '3']",5,primary,2619.5630000000006,"['Grassalkovich út', 'Ócsai út']",53.612312586546146,yes,,,,,,53.612312586546146,#471164
3104517068,1654656128,0,27358845,True,1,6,primary,29.0,,,,roundabout,,,,,90.0,#21918c
3104517068,412083312,0,152667922,True,1,6,primary,68.00699999999999,Budafoki út,,,,,,,,90.0,#21918c
3105111518,8895668463,0,"[290423872, 273170978, 532768100, 532768101, 9047788, 9047789, 17667662, 876290319, 265722444, 961679677, 17667670, 290423867, 290423868, 290423869, 290423870]",False,"['2', '4', '3']",7,primary,3467.812,,88.69832358418006,yes,,,,,,88.69832358418006,#228c8d
3105111518,879524637,0,305824949,True,,7,primary,64.583,,,,,,,,,90.0,#21918c
3105112560,879524619,0,701973898,True,,7,primary,43.057,,,,roundabout,,,,,90.0,#21918c
3105112563,879524708,0,305824947,True,1,6,primary,29.599999999999998,,90.00000000000001,,,,,,,90.00000000000001,#21918c
3105112563,280338934,0,310487616,False,2,6,primary,187.75300000000001,,90.0,,,,,,,90.0,#21918c
3105112906,879524501,0,8075235,True,1,7,primary,58.956,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
3105112906,21517107,0,701973894,True,1,6;7,primary,22.501,,90.0,,roundabout,,,,,90.0,#21918c
3105113039,3105113270,0,305824945,True,1,6;7,primary,54.50500000000001,,89.99999999999999,,,,,,,89.99999999999999,#21908d
3105113039,21515764,0,701973894,True,1,6;7,primary,24.31,,90.0,,roundabout,,,,,90.0,#21918c
3105113270,21515764,0,305824946,True,1,6;7,primary,57.483,,90.0,,,,,,,90.0,#21918c
3105113270,2340934958,0,"[225296423, 310487614, 614481555, 16809432, 273170969, 310487612, 310487613, 16809406, 310487615]",False,"['2', '3']",6;7,primary,2030.216,6-7.sz elkerülő út,85.81054287092496,yes,,,,,,85.81054287092496,#25838e
3190232968,141708651,0,330939290,True,1,,trunk_link,431.4960000000001,,,,,,,,,60.0,#472d7b
3190232969,3190232978,0,313107453,True,1,,trunk_link,31.698,,40.0,,,,,,,40.0,#440154
3190232969,3190232968,0,"[14450744, 705232287]",True,1,,trunk_link,46.043,,39.99999999999999,,,,,,,39.99999999999999,#440154
3308156710,60760380,0,"[59546328, 324061369, 59552721, 765276510]",True,"['2', '3']",,primary,645.4609999999999,Rákóczi híd,70.0,cantilever,,,,,,70.0,#3b528b
3309544898,110342082,0,"[399727042, 262231206]",True,3,,primary,430.104,Könyves Kálmán körút,63.59812641018144,,,,,,,63.59812641018144,#443a83
3320776328,661434739,0,"[331367114, 570346188]",True,2,7,primary,92.507,Balatoni út,50.00000000000001,,,,,,,50.00000000000001,#440154
3320794665,1836712774,0,325417423,True,1,7,primary,37.608,Balatoni út,40.00000000000001,,,,,,,40.00000000000001,#440154
3320794665,5241574030,0,331367101,True,1,7,primary,12.876999999999999,,50.0,,roundabout,,,,,50.0,#440154
3333961534,5276567972,0,"[552864497, 654593547, 14812436, 654593549]",True,"['2', '1']",7,primary,71.17,Balatoni út,50.00000000000001,,,,,,,50.00000000000001,#440154
3333961534,304833290,0,331367097,True,1,7,primary,16.8,,50.0,,roundabout,,,,,50.0,#440154
3334176415,3334176417,0,326751896,True,1,7,primary,38.233999999999995,Balatoni út,49.99999999999999,,,,,,,49.99999999999999,#440154
3334176415,5276567972,0,"[545958875, 52871101, 552864506, 552864507, 552864508, 552864509, 552864510]",False,"['2', '3']",7,primary,511.5680000000001,Balatoni út,50.00000000000001,,,,,,,50.00000000000001,#440154
3334176416,3334176417,0,14798575,True,1,7,primary,13.724,,49.99999999999999,,roundabout,,,,,49.99999999999999,#440154
3334176416,3334176415,0,326751893,True,1,7,primary,38.598,Balatoni út,50.0,,,,,,,50.0,#440154
3334176417,3334176422,0,14798575,True,1,7,primary,26.37,,49.99999999999999,,roundabout,,,,,49.99999999999999,#440154
3334176421,146125994,0,14798218,True,1,7,primary,34.034,Balatoni út,49.99999999999999,,,,,,,49.99999999999999,#440154
3334176421,1948164689,0,"[326751906, 386047618, 386047619, 614481611, 711406158, 380148079, 380148080, 380148081, 380148082, 380148083, 50219604, 564796949, 313037810, 313037811, 272785082, 272785083, 51850940]",False,"['2', '4', '3']",7,primary,2422.247,Balatoni út,50.00000000000001,,,,,,,50.00000000000001,#440154
3334176422,146125994,0,14798575,True,1,7,primary,11.585999999999999,,49.99999999999999,,roundabout,,,,,49.99999999999999,#440154
3334176422,3334176421,0,326751909,True,1,7,primary,34.288000000000004,Balatoni út,50.0,,,,,,,50.0,#440154
3334917865,275309905,0,25267355,True,1,,primary_link,46.762,,50.00000000000001,,,,,,,50.00000000000001,#440154
3334917865,60760377,0,326817514,True,3,,primary,29.869,Hungária körút,70.0,,,,,,,70.0,#3b528b
3334927558,275309890,0,"[366124408, 553649767]",True,"['5', '3']",3,primary,129.171,Kerepesi út,50.0,,,,,,,50.0,#440154
3392578122,60490481,0,"[332139296, 968621105]",True,"['2', '1']",7,primary,126.13600000000001,Balatoni út,50.0,,,,,,,50.0,#440154
3392578123,661434754,0,"[8080848, 8080849, 51850956, 289814529]",True,"['2', '3']",7,primary,92.05499999999999,Balatoni út,50.00000000000001,yes,,,,,,50.00000000000001,#440154
3392578124,4053421599,0,51850967,True,1,,trunk_link,6.374,,,,,,,,,60.0,#472d7b
3392578124,4053421598,0,569297695,True,2,7,primary,7.705,Balatoni út,49.99999999999999,,,,,,,49.99999999999999,#440154
3417753225,4127688552,0,"[360177728, 360177727]",True,"['2', '3']",,primary_link,156.717,,50.0,,,,,,,50.0,#440154
3417753225,3417754199,0,410658493,True,3,M1;M7,primary,247.941,,70.0,,,,,,,70.0,#3b528b
3417754199,4124575703,0,"[529164249, 529164250, 410658494]",True,4,M1;M7;7,primary,258.087,Budaörsi út,70.0,,,,,,,70.0,#3b528b
3417754200,4127688547,0,411029238,True,2,,primary_link,31.184000000000005,Koszorúslány utca,30.000000000000004,,,,,,,30.000000000000004,#440154
3417754200,4127688543,0,411029244,True,1,,primary_link,20.471,,,,,,,,,40.0,#440154
3421392367,2370742298,0,335013778,False,,51,primary,29.382,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
3421392367,3421392442,0,335013779,True,,51,primary,44.737,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
3421392442,1460567203,0,335013820,True,,51,primary,28.993000000000002,,,,roundabout,,,,,90.0,#21918c
3472331918,1483540877,0,686069454,False,,,primary_link,13.942,Balkán utca,50.00000000000001,,,,,,,50.00000000000001,#440154
3588629593,369608047,0,353078846,True,1,10,primary,36.154,,90.00000000000001,,,,,,,90.00000000000001,#21918c
3588629593,1341493823,0,"[85553218, 859035556, 685117415, 416560680, 416560681, 416560682, 548913579, 548913580, 348430644, 566465566]",False,"['2', '3']",10,primary,1914.2399999999998,Bécsi út,70.7832520736188,,,,,,,70.7832520736188,#3a548c
3593594905,3593594909,0,353551312,True,,,motorway_link,68.553,,,,,,,,,60.0,#472d7b
3593594909,1675970101,0,25814001,False,2,,motorway_link,196.268,,,,,,,,,60.0,#472d7b
3593594909,3593594914,0,353551313,True,,,motorway_link,67.606,,,,,,,,,60.0,#472d7b
3593594909,3593594909,0,"[353551314, 353551315]",True,2,,motorway_link,67.611,,,,,,,,,60.0,#472d7b
3708365883,3748229470,0,"[300304873, 570293685]",True,"['2', '3']",,trunk_link,263.324,,80.00000000000001,,,,,,,80.00000000000001,#2c728e
3708365883,191810396,0,"[401121556, 228908596]",True,1,M0,trunk,914.1949999999999,,79.99999999999999,,,,,,,79.99999999999999,#2c718e
3748229217,3748229426,0,371244810,True,1,,trunk_link,292.25100000000003,,,,,,,,,60.0,#472d7b
3748229426,141708961,0,"[300304862, 612298501, 612298502]",True,"['4', '3']",M0,trunk,1255.2810000000002,,99.99999999999999,,,,,,,99.99999999999999,#27ad81
3748229435,3748229206,0,371244811,True,1,,trunk_link,351.40299999999996,,,,,,,,,60.0,#472d7b
3748229435,60732181,0,612298497,True,2,,trunk_link,260.993,,100.0,,,,,,,100.0,#28ae80
3748229446,21517099,0,"[631419760, 570293688, 366854891, 570293686]",True,"['2', '3']",,motorway_link,630.733,,79.99999999999999,,,,,,,79.99999999999999,#2c718e
3748229453,3748229446,0,404297669,True,1,,motorway_link,176.19600000000003,,,,,,,,,60.0,#472d7b
3748229470,3748229466,0,"[371244814, 733072951]",True,1,,trunk_link,186.747,,54.218318247043534,,,,,,,54.218318247043534,#481467
3748229470,3748229446,0,"[667771475, 570293684]",True,2,,"('motorway_link', 'trunk_link')",125.99700000000001,,80.0,,,,,,,80.0,#2c728e
3748233802,191826575,0,612298470,True,2,,motorway_link,236.123,,,,,,,,,60.0,#472d7b
3750573211,279401721,0,"[25635225, 424803763]",True,"['2', '1']",,motorway_link,357.423,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
3788428058,6425730569,0,"[308751232, 152653450, 693633839, 693633840, 969243186, 969243187, 969243188, 969243189, 262232246, 882825014, 304949179, 304949182, 721640133, 308753098, 693633741, 308760654, 883698383, 357921880, 357921881, 273388652, 353893486, 353893487, 358267897, 308751230]",False,"['2', '3']",2,primary,4177.6849999999995,Fő út,50.43013311199961,,,,,,,50.43013311199961,#440256
3788428058,1654587926,0,"[152653457, 375478054]",True,1,2,primary,23.470000000000002,Fő út,50.00000000000001,,,,,,,50.00000000000001,#440154
3847703237,281338253,0,381580241,True,3,M5,primary,202.365,Nagykőrösi út,70.0,,,,,,,70.0,#3b528b
3847703237,281338253,1,"[381580249, 25793220, 335733645]",True,"['2', '1']",,primary_link,205.90399999999997,,,,,,,,,40.0,#440154
3880788188,50646921,0,384721004,True,1,,motorway_link,20.067,,,,,,,,,60.0,#472d7b
3909641406,81234959,0,"[63792392, 63792393, 458338057, 27834637, 458338061, 192717967, 219503886, 51077138, 384062357, 554871452, 507941671, 329670826, 324897456, 447576370, 548359993, 400587326, 400587327, 235143616, 414249152, 414249150, 413083212, 756452685, 756452686, 63943905, 914380391, 554989548, 299976429, 554989549, 26120175, 220014833, 336747893, 474449783, 63792250, 26136319]",True,"['5', '2', '4', '3']",11,primary,5702.188000000001,"['Batthyány utca', 'Szentendrei út', 'Rákóczi utca']",68.26152650410856,,,,,,,68.26152650410856,#3e4c8a
3909641406,4013711384,0,542954382,True,1,,primary_link,39.86,,,,,,,,,40.0,#440154
3911454076,3750573211,0,371491784,True,1,,motorway_link,211.30200000000002,,,,,,,,,60.0,#472d7b
3944999707,305608356,0,"[55497282, 55497279]",True,,117,primary,131.84199999999998,Kesztölci út,49.99999999999999,,,,,,,49.99999999999999,#440154
3944999707,6158802100,0,"[345466496, 117503750, 730004872, 548355084, 1029848079, 373964560, 327271060, 327271062, 684238617, 684238618, 684238619, 333647659, 333647660, 699428406, 699428407, 699428408, 699428409, 699428410, 372636105, 397255384, 397255387, 397255392, 397255397, 123642726, 123642725, 397255405, 150094835, 397255412, 684239861, 397255419, 730567292, 345466495]",False,"['5', '2', '4', '3']",117,primary,7184.200999999999,Kesztölci út,86.19374993547387,yes,,,,,,86.19374993547387,#25848e
3991099058,1447714822,0,63792325,True,3,,primary,26.513,Árpád híd,70.0,yes,,,,,,70.0,#3b528b
3991099058,60001473,0,131564176,True,,,primary_link,25.083,,,yes,,,,,,40.0,#440154
4013711371,4013711375,0,32841687,True,1,,primary_link,56.265,,,,,,,,,40.0,#440154
4013711375,88202170,0,10372207,False,2,,primary_link,49.372,,,,,,,,,40.0,#440154
4013711375,4013711384,0,414943772,False,3,,primary_link,56.156,,50.0,,,,,,,50.0,#440154
4013711384,1674616782,0,"[178210186, 414943779, 127170708, 548359990]",True,"['2', '4', '3']",11,primary,616.652,,70.00000000000001,,,,,,,70.00000000000001,#3b528b
4013711384,4013711375,0,414943772,False,3,,primary_link,56.156000000000006,,50.0,,,,,,,50.0,#440154
4053421598,3392578122,0,569297697,True,2,7,primary,25.684,Balatoni út,50.0,,,,,,,50.0,#440154
4053421598,4053421599,0,569297696,True,2,7,trunk_link,5.997,,,,,,,,,60.0,#472d7b
4053421599,4053421600,0,531499125,True,1,,trunk_link,6.112,,,,,,,,,60.0,#472d7b
4053421599,3392578123,0,531499126,True,2,,trunk_link,8.522,,,,,,,,,60.0,#472d7b
4053421600,3392578123,0,531499124,True,2,7,primary,11.095,Balatoni út,50.0,,,,,,,50.0,#440154
4053421600,60492617,0,531499123,True,1,,trunk_link,48.229,,,,,,,,,60.0,#472d7b
4062290132,4105310803,0,531499129,True,1,,trunk_link,4.625,,,,,,,,,60.0,#472d7b
4062290132,661434750,0,531499130,True,,,trunk_link,5.195,,,,,,,,,60.0,#472d7b
4105310803,661434750,0,531499132,True,2,7,primary,6.321,Balatoni út,50.0,,,,,,,50.0,#440154
4105310803,661434745,0,"[51850961, 531499131]",True,1,,trunk_link,52.287,,,,,,,,,60.0,#472d7b
4124575703,1812612006,0,"[334713312, 334713313, 334713314, 109846534, 25925544, 380858666, 315070924, 170104270, 598638831, 42460590, 42460591, 598944878, 598638832, 541347664, 541347665, 363390392, 410658492, 170114079]",True,"['5', '2', '4', '3']","['7', 'M1;M7;7']",primary,1410.388,Budaörsi út,65.03955715173751,yes,,,,,,65.03955715173751,#424086
4124575797,4127688559,0,411029249,True,1,,primary_link,146.075,,,,,,,,,40.0,#440154
4124575797,4127850441,0,411078130,True,2,,primary_link,44.580999999999996,,,,,,,,,40.0,#440154
4127688535,4899852117,0,411029242,True,1,,primary_link,85.257,,,,,,,,,40.0,#440154
4127688535,4127688543,0,411029243,True,1,,primary_link,24.966,,,,,,,,,40.0,#440154
4127688536,4127688542,0,410658516,True,,,primary_link,18.067999999999998,Koszorúslány utca,,,,,,,,40.0,#440154
4127688536,4124575797,0,"[410658497, 598638820, 623631175, 627560493, 410658513, 411047571]",True,"['2', '1', '3']",,primary_link,293.084,Budaörsi út,30.000000000000004,,,,yes,,,30.000000000000004,#440154
4127688542,4899852117,0,498838258,True,2,,primary_link,22.92,,,,,,,,,40.0,#440154
4127688543,4127688542,0,411029247,True,1,,primary_link,39.617999999999995,,,,,,,,,40.0,#440154
4127688543,4127688547,0,411029248,True,1,,primary_link,16.668,Koszorúslány utca,,,,,,,,40.0,#440154
4127688551,59768334,0,"[199188961, 170019202, 260784173, 599334743, 598944851, 598944852, 122108659, 599334744, 599334739, 600316248, 573201244, 600316253]",True,"['4', '3']",M1;M7,primary,1578.0369999999996,,93.73977900979136,yes,,,,,,93.73977900979136,#1e9b8a
4127688552,3417754200,0,375667879,True,3,,primary_link,115.46199999999999,,,,,,,,,40.0,#440154
4127688552,3417754199,0,410658487,True,1,7,primary,98.41400000000002,,50.00000000000001,,,,,,,50.00000000000001,#440154
4127688559,4127688551,0,"[411078131, 600316244]",True,"['4', '3']",M1;M7,primary,163.827,,69.99999999999999,,,,,,,69.99999999999999,#3b518b
4127850441,263264470,0,"[410658491, 312722382]",True,2,1;7,primary,177.474,Budaörsi út,50.00000000000001,,,,,,,50.00000000000001,#440154
4127850441,4127688535,0,"[410658498, 410658503, 623631177, 410658512, 498595603]",True,"['2', '1']",,primary_link,268.29,,30.000000000000004,,,,yes,,,30.000000000000004,#440154
4127850441,4127688551,0,410658515,True,,,primary_link,275.86199999999997,,,,,,,,,40.0,#440154
4225948138,330058844,0,"[422866538, 569062411]",True,1,,trunk_link,253.857,,63.825863407367365,,,,,,,63.825863407367365,#443b84
4225948138,32015072,0,"[302433155, 422866536, 569062413, 302433104, 888587154]",True,1,,"('motorway_link', 'trunk_link')",504.6380000000001,,80.0,yes,,,,,,80.0,#2c728e
4467058081,1389252875,0,"[133952514, 449770244, 555586724, 158256849, 242567252, 387841462]",False,"['2', '4', '3']",31,primary,568.4780000000001,"['Dreher Antal út', 'Jászberényi út']",50.000000000000014,,,,,,,50.000000000000014,#440154
4467058081,4467058051,0,449770242,True,,,primary_link,27.728,Indóház utca,50.0,,,,,,,50.0,#440154
4467058081,3110159370,0,"[449770243, 333924964, 325907623, 309190733, 919104409]",False,3,31,primary,2000.5720000000003,Jászberényi út,50.00000000000001,,,,,,,50.00000000000001,#440154
4509354595,1843110195,0,173515283,False,7,6,primary,10.546,,70.0,,,,,,,70.0,#3b528b
4509354595,753296345,0,"[441128192, 176390481, 454372723, 169965437, 454372734]",True,"['2', '3']",6,primary,445.51700000000005,,70.0,yes,,,,,,70.0,#3b528b
4560295092,1092092936,0,460358285,True,3,6,primary,32.08,Hunyadi János út,60.00000000000001,,,,,,,60.00000000000001,#472d7b
4560295092,1092092118,0,263228479,True,1,,primary_link,64.476,,49.99999999999999,,,,,,,49.99999999999999,#440154
4575337340,4575337347,0,"[462135541, 462135543]",True,1,,primary_link,47.067,,49.99999999999999,,,,,,,49.99999999999999,#440154
4575337340,36814780,0,"[554943013, 554942954, 114067935, 63682636, 554942958, 24462640, 554942966, 63682679, 554942971, 554942975]",True,"['2', '3']",10,primary,857.6510000000001,"['Vörösvári út', 'Bécsi út']",51.73096831566078,,,,,,,51.73096831566078,#46085c
4575337347,260742780,0,"[554935361, 554935362, 215856774, 239425359, 63682704, 554943024, 265878420, 554943031, 554956125, 415615773, 554956126, 415615775]",True,"['5', '4', '3']",,primary,568.301,Vörösvári út,58.144151734701154,,,"['yes|yes|yes|yes|no', 'yes|yes|no']",,,,58.144151734701154,#482576
4585946717,5506912006,0,856108910,True,1,111,primary,19.293000000000003,Esztergomi út,50.0,,,,,,,50.0,#440154
4585946717,447629629,0,"[107413888, 987339783, 592775570, 856108915, 970732696]",False,2,111,primary,711.037,Esztergomi út,50.0,,,,,,,50.0,#440154
4692939175,5290218825,0,738631783,True,,811,primary,50.31,,90.0,,,,,,,90.0,#21918c
4692939175,1693357322,0,"[28611014, 810299432, 646293711, 646293714, 398441658, 398441659]",False,2,811,primary,2053.0840000000003,,87.96682828884501,yes,,,yes,,,87.96682828884501,#238a8d
4778736127,527894751,0,485105113,True,,111,primary,28.084,Damjanich János út,50.0,,,,,,,50.0,#440154
4778736127,500802092,0,"[592775553, 304428321, 150094759, 885666729, 150094762, 39946636, 39946638, 304428816, 542132433, 592775602, 592775574]",False,2,111,primary,2537.1160000000004,"['Damjanich János út', 'Esztergomi út']",50.0,yes,,,,,,50.0,#440154
4785977889,2281809513,0,"[371245728, 371245730, 612298466, 218974195, 495294711]",True,"['2', '1']",,motorway_link,627.2139999999999,,57.11143045154784,yes,,,,,,57.11143045154784,#482071
4785977889,191827581,0,612298467,True,3,M1,motorway,407.24,,130.0,,,,,,,130.0,#fde725
4851964263,146296348,0,14819712,True,1,7,primary,41.669,Balatoni út,49.99999999999999,,,,,,,49.99999999999999,#440154
4851964263,1836712757,0,"[326733112, 598413667, 545958885, 545958886]",False,2,7,primary,396.732,Balatoni út,49.99999999999999,,,,,,,49.99999999999999,#440154
4899852117,4124575703,0,"[411047573, 623631173, 504026254]",True,2,,primary_link,164.094,,,,,,,,,40.0,#440154
4906058614,304086857,0,27543940,True,2,,primary_link,25.22,,40.0,,,,,,,40.0,#440154
4906060121,4906060510,0,499321624,True,1,,primary_link,8.949,,40.0,,roundabout,,,,,40.0,#440154
4906060121,4906060823,0,499321626,True,1,,primary_link,8.431000000000001,,40.0,,roundabout,,,,,40.0,#440154
4906060326,4906060399,0,499321682,True,1,,primary_link,13.702000000000002,,40.0,,roundabout,,,,,40.0,#440154
4906060327,4906060445,0,499321577,True,1,,primary_link,5.345,,40.0,,roundabout,,,,,40.0,#440154
4906060327,4906060121,0,499321583,True,1,,primary_link,4.881,,40.0,,roundabout,,,,,40.0,#440154
4906060369,4906060622,0,499321618,True,1,,primary_link,4.172000000000001,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060369,4906060121,0,499321621,True,1,,primary_link,5.188,,40.0,,roundabout,,,,,40.0,#440154
4906060397,4906060327,0,499321589,True,1,,primary_link,4.547000000000001,,,,roundabout,,,,,40.0,#440154
4906060397,4906060369,0,499321592,True,1,,primary_link,4.22,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060399,4906060665,0,499321595,True,1,,primary_link,8.43,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060399,4906060454,0,499321668,True,1,,primary_link,50.571999999999996,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060440,4906060633,0,499321649,True,1,,primary_link,7.7509999999999994,,40.0,,roundabout,,,,,40.0,#440154
4906060440,4906060631,0,500113536,True,1,,trunk_link,6.678,,40.0,,,,,,,40.0,#440154
4906060445,4906060326,0,505638017,True,1,,primary_link,63.74799999999999,,40.0,,roundabout,,,,,40.0,#440154
4906060445,4906060510,0,505638018,True,1,,primary_link,8.798,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060454,4906060445,0,499321606,True,1,,primary_link,27.222,,40.0,,roundabout,,,,,40.0,#440154
4906060454,4906060485,0,499321610,True,1,,primary_link,12.02,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060457,4906060482,0,"[499321612, 499321580]",True,1,,primary_link,7.647,,40.0,,roundabout,,,,,40.0,#440154
4906060457,4906060454,0,499321615,True,1,,primary_link,6.383000000000001,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060482,4906060397,0,"[499321685, 499321695]",True,1,,primary_link,27.889999999999997,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060482,4906060485,0,499321697,True,1,,primary_link,10.875,,40.0,,roundabout,,,,,40.0,#440154
4906060485,4906060327,0,505638016,True,1,,primary_link,15.886,,40.00000000000001,,roundabout,,,,,40.00000000000001,#440154
4906060486,4906060504,0,499321628,True,1,,primary_link,56.276999999999994,,40.0,,roundabout,,,,,40.0,#440154
4906060486,4906058614,0,"[554852498, 499321631]",True,1,,primary_link,37.96900000000001,,39.99999999999999,,,,,,,39.99999999999999,#440154
4906060504,4906060631,0,"[499321704, 499321576]",True,1,,primary_link,5.415,,40.0,,roundabout,,,,,40.0,#440154
4906060504,302358951,0,499321707,True,1,,trunk_link,40.91,,39.99999999999999,,,,,,,39.99999999999999,#440154
4906060510,4906060440,0,500683222,True,1,,primary_link,46.164,,40.0,,roundabout,,,,,40.0,#440154
4906060622,4906058614,0,499321637,True,1,,primary_link,44.187,,40.0,,,,,,,40.0,#440154
4906060622,4906060823,0,499321640,True,1,,primary_link,9.107000000000001,,40.0,,roundabout,,,,,40.0,#440154
4906060625,4906060663,0,499321658,True,1,M0,trunk_link,56.083999999999996,,40.0,,,,,,,40.0,#440154
4906060625,4906060658,0,499321678,True,1,M0,trunk_link,55.92699999999999,,40.0,,,,,,,40.0,#440154
4906060631,4906060633,0,499321644,True,1,,primary_link,1.8290000000000002,,40.0,,roundabout,,,,,40.0,#440154
4906060631,302358951,0,499321647,True,1,,trunk_link,39.301,,40.0,,,,,,,40.0,#440154
4906060633,4906060326,0,499321652,True,1,,primary_link,12.41,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060633,4906060658,0,"[554852496, 499321655]",True,1,,primary_link,25.66,,40.0,,roundabout,,,,,40.0,#440154
4906060658,4906060399,0,499321597,True,1,,primary_link,6.011,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060658,4906060663,0,499321662,True,1,,primary_link,4.773,,40.0,,roundabout,,,,,40.0,#440154
4906060663,4906060665,0,499321660,True,1,,primary_link,9.327,,40.0,,roundabout,,,,,40.0,#440154
4906060663,4906060692,0,"[499321665, 500113561]",True,1,,primary_link,51.157000000000004,,40.00000000000001,,,,,,,40.00000000000001,#440154
4906060665,4906060684,0,554871451,True,1,,primary_link,1.407,,40.0,,roundabout,,,,,40.0,#440154
4906060684,4906060692,0,499321672,True,1,,primary_link,45.095,,40.0,,,,,,,40.0,#440154
4906060684,4906060457,0,"[554871451, 499321687]",True,1,,primary_link,43.715,,39.99999999999999,,roundabout,,,,,39.99999999999999,#440154
4906060692,304087519,0,"[27543872, 499321700, 500113565]",True,"['2', '1']",,primary_link,124.556,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
4906060823,4906060486,0,500691017,True,1,,primary_link,1.854,,40.0,,roundabout,,,,,40.0,#440154
4938761997,4938762036,0,503595825,True,1,10,primary,85.787,Bécsi út,50.00000000000001,,,,,,,50.00000000000001,#440154
4938761997,1416941649,0,"[39538848, 106936384, 106936389, 352809671, 263467786, 380441935, 114394097, 516240466, 503595827, 106936403, 114394100, 516240467, 548169300, 547658298, 39538846, 252543198]",False,2,10,primary,3004.4240000000004,"['Külső Bécsi út', 'Bécsi út']",55.65475506842494,yes,,,,,,55.65475506842494,#481b6d
4938762025,4938762028,0,352695834,True,1,10,primary,21.625,Ürömi úti körforgalom,50.00000000000001,,roundabout,,,,,50.00000000000001,#440154
4938762025,4938762045,0,503595830,True,1,10,primary,43.61200000000001,,,,,,,,,90.0,#21918c
4938762028,4938762037,0,352695834,True,1,10,primary,68.138,Ürömi úti körforgalom,50.00000000000001,,roundabout,,,,,50.00000000000001,#440154
4938762036,4938762025,0,352695834,True,1,10,primary,44.717999999999996,Ürömi úti körforgalom,50.00000000000001,,roundabout,,,,,50.00000000000001,#440154
4938762037,4938762036,0,352695834,True,1,10,primary,24.919000000000004,Ürömi úti körforgalom,50.00000000000001,,roundabout,,,,,50.00000000000001,#440154
4938762037,4938761997,0,503595828,True,1,10,primary,87.733,Bécsi út,50.0,,,,,,,50.0,#440154
4938762045,36814780,0,"[550120704, 550120705, 550114699, 550120717, 114067983, 389799312, 550114704, 188955930, 985184794, 133954089, 25960112, 550120897, 550132807, 550132808, 550132810, 550132811, 378956876, 114068042, 378956878, 378956879, 378956880, 550132817, 378956881, 550132814, 550132816, 401109077, 401109078, 401109079, 63682645, 114067923, 63682650, 550132819, 550132820, 550132822, 550132837, 263467752, 24148593, 836907515, 550120700, 550120701]",False,"['5', '2', '6', '4', '3']",10,primary,4430.326,Bécsi út,59.97806561821532,yes,,,,,,59.97806561821532,#472c7a
4938762045,4938762028,0,503595829,True,1,10,primary,44.559999999999995,,50.00000000000001,,,,,,,50.00000000000001,#440154
4958473504,369615397,0,7988799,True,1,,primary_link,45.37799999999999,,50.0,,,,,,,50.0,#440154
5194671042,84684163,0,"[536161312, 223924067, 916939398, 152903210, 128169485, 327653490, 478903892, 660920213]",True,"['2', '3']",5,primary,1164.091,Helsinki út,70.00000000000001,yes,,,,,,70.00000000000001,#3b528b
5213328648,1018716582,0,538617157,True,1,,motorway_link,26.86,,,,,,,,,60.0,#472d7b
